FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G,Region1G
53061,21496.748547647,1,0,0,0,0,0,0.035193290570335,0.0323359875371715
53062,21496.773659179,6,0,0,0,0,0,0.033744187611129,0.0312946234940861
53063,21496.798773192,1,0,0,0,0,0,0.0352309008761464,0.0323302542060479
53064,21496.823870644,6,0,0,0,0,0,0.0337775575393244,0.0313095301550075
53065,21496.848981687,1,0,0,0,0,0,0.0352434376447502,0.0323354142040591
53066,21496.874077309,6,0,0,0,0,0,0.0337508247239192,0.0312890812739999
53067,21496.899192056,1,0,0,0,0,0,0.0352369848962042,0.0323638897486397
53068,21496.924284545,6,0,0,0,0,0,0.0337742389829293,0.0313376234775132
53069,21496.949380411,1,0,0,0,0,0,0.0352878694275961,0.0323503208649805
53070,21496.974475584,6,0,0,0,0,0,0.0337786637247895,0.0313209968172547
53071,21496.999589313,1,0,0,0,0,0,0.0352650082613186,0.0323881608503963
53072,21497.024682494,6,0,0,0,0,0,0.0337639145852556,0.0313469879183484
53073,21497.049779296,1,0,0,0,0,0,0.0352642708043419,0.0323803252978607
53074,21497.074892333,6,0,0,0,0,0,0.0337806917314754,0.0313397256989252
53075,21497.099986407,1,0,0,0,0,0,0.0352524714927148,0.0323900719607709
53076,21497.12508268,6,0,0,0,0,0,0.0337318352067693,0.0313605568020076
53077,21497.15019466,1,0,0,0,0,0,0.0352447281944595,0.0323828097413476
53078,21497.175291096,6,0,0,0,0,0,0.0337699986053133,0.0313366679223259
53079,21497.200382568,1,0,0,0,0,0,0.0352917410767238,0.0323858675179469
53080,21497.225479816,6,0,0,0,0,0,0.0337821666454288,0.0313466056962735
53081,21497.250593504,1,0,0,0,0,0,0.0352867632421311,0.0323849119627596
53082,21497.275687621,6,0,0,0,0,0,0.0337825353739171,0.0313519568053222
53083,21497.300799966,1,0,0,0,0,0,0.0352740421092831,0.0324003919567934
53084,21497.325911213,6,0,0,0,0,0,0.033763361492523,0.0313617034682323
53085,21497.351010986,1,0,0,0,0,0,0.0352589242412608,0.032408227509329
53086,21497.376122678,6,0,0,0,0,0,0.0337425283329314,0.0313510012501349
53087,21497.401219074,1,0,0,0,0,0,0.0352218670281819,0.03238338307446
53088,21497.426331175,6,0,0,0,0,0,0.0337491654457217,0.0313639968006818
53089,21497.451427936,1,0,0,0,0,0,0.0352399347241109,0.0324005830678308
53090,21497.476541666,6,0,0,0,0,0,0.0337078678550267,0.0313867390141388
53091,21497.501636799,1,0,0,0,0,0,0.0352104364450431,0.032391791960108
53092,21497.526750569,6,0,0,0,0,0,0.0337181922527005,0.0313823434602774
53093,21497.551845742,1,0,0,0,0,0,0.0352318226973673,0.0324088008424413
53094,21497.57693937,6,0,0,0,0,0,0.0337329413922344,0.0313638056896443
53095,21497.602035318,1,0,0,0,0,0,0.0352290572337047,0.0323982897353814
53096,21497.627148477,6,0,0,0,0,0,0.0336815037681099,0.0313588368026705
53097,21497.652257853,1,0,0,0,0,0,0.0351566020857444,0.0323845297406847
53098,21497.677337441,6,0,0,0,0,0,0.0336580895090998,0.0313636145786069
53099,21497.702450112,1,0,0,0,0,0,0.035160473734872,0.0323950408477447
53100,21497.727546223,6,0,0,0,0,0,0.0336741291983429,0.0313521479163597
53101,21497.752641397,1,0,0,0,0,0,0.0351945811200442,0.0324007741788683
53102,21497.777754557,6,0,0,0,0,0,0.0336835317747958,0.0313188945958427
53103,21497.802848916,1,0,0,0,0,0,0.0352002964116136,0.0323432497565947
53104,21497.827943561,6,0,0,0,0,0,0.0337167173387471,0.0313498545839102
53105,21497.853038003,1,0,0,0,0,0,0.0352544994994007,0.0324053608437672
53106,21497.87815157,6,0,0,0,0,0,0.0337515621808959,0.0313336101457266
53107,21497.903266479,1,0,0,0,0,0,0.0352696173674229,0.0323851030737971
53108,21497.928359373,6,0,0,0,0,0,0.0337677862343832,0.0313374323664757
53109,21497.953475177,1,0,0,0,0,0,0.0352533933139356,0.0323830008523851
53110,21497.978566405,6,0,0,0,0,0,0.0337379192268271,0.0313410634761873
53111,21498.003662597,1,0,0,0,0,0,0.0352305321476581,0.0323910275159581
53112,21498.028757934,6,0,0,0,0,0,0.0336958841791554,0.0313269212594158
53113,21498.053871824,1,0,0,0,0,0,0.0352399347241109,0.0323604497499655
53114,21498.078967446,6,0,0,0,0,0,0.0337405003262455,0.0313271123704532
53115,21498.104061237,1,0,0,0,0,0,0.03525800242004,0.0323772675212615
53116,21498.129157063,6,0,0,0,0,0,0.0337497185384542,0.0313452679190113
53117,21498.154269897,1,0,0,0,0,0,0.0352460187441687,0.0323820452971978
53118,21498.17937976,6,0,0,0,0,0,0.0337353381274086,0.0313127790426442
53119,21498.204456745,1,0,0,0,0,0,0.0352690642746904,0.032371151968063
53120,21498.229573241,6,0,0,0,0,0,0.0337100802259568,0.0313150723750936
53121,21498.254666462,1,0,0,0,0,0,0.0351984527691718,0.0323810897420106
53122,21498.279762532,6,0,0,0,0,0,0.0336730230128779,0.0312978723817228
53123,21498.304876546,1,0,0,0,0,0,0.0351818599871962,0.0323556719740292
53124,21498.329968463,6,0,0,0,0,0,0.0337025212919457,0.0313133523757566
53125,21498.355065062,1,0,0,0,0,0,0.035214492458415,0.0323455430890442
53126,21498.380174396,6,0,0,0,0,0,0.0337082365835151,0.0312948146051235
53127,21498.405272419,1,0,0,0,0,0,0.0352329288828323,0.0323623608603401
53128,21498.43038859,6,0,0,0,0,0,0.0336914594372953,0.0313171745965056
53129,21498.45548246,1,0,0,0,0,0,0.0351857316363238,0.0323839564075724
53130,21498.48059566,6,0,0,0,0,0,0.0336934874439812,0.0313066634894457
53131,21498.505691893,1,0,0,0,0,0,0.0352207608427169,0.0323944675146323
